bert_bfd,bert,tfxl_bfd,tfxl_uni,xlnet,label
0.97395295,0.9483714,0.9788557,0.9470975,0.90432125,1
0.17944495,0.39254698,0.0792173,0.1517608,0.22232234,0
0.91071314,0.8193239,0.9577144,0.97750705,0.9015656,1
0.053968035,0.15021311,0.07192399,0.073135786,0.054198485,0
0.14122258,0.21141477,0.21483497,0.21518508,0.070413105,0
0.73537004,0.48168993,0.7099881,0.6804255,0.5866883,1
0.8977013,0.72310233,0.8992989,0.9225395,0.96032315,1
0.26407254,0.35333177,0.015800051,0.040489115,0.13844043,0
0.14730142,0.25480005,0.09045754,0.18917258,0.20644133,0
0.8663998,0.65700763,0.8296556,0.8935424,0.74770314,1
0.96700335,0.8884667,0.97678053,0.99069726,0.87558293,1
0.00038709992,0.002260585,0.00022378241,0.001588511,0.0010542787,0
0.95342904,0.96059215,0.9887039,0.9909056,0.9995299,1
0.8632364,0.5695193,0.9834269,0.9935264,0.9337585,1
0.9813266,0.9782496,0.97315097,0.96187377,0.9838515,1
0.17153597,0.2998426,0.23914811,0.3311272,0.30259925,1
0.9652466,0.8786645,0.97751176,0.98897904,0.8527043,1
0.31522506,0.10049737,0.081984416,0.086731695,0.1601208,0
0.69225633,0.5001977,0.80915964,0.84764737,0.60541594,1
0.76065445,0.6214856,0.8739662,0.91149247,0.5675658,1
0.4779226,0.6268248,0.75896955,0.92503583,0.8119137,1
0.00732584,0.021607166,0.0033108017,0.005327966,0.066964984,0
0.9506403,0.92593634,0.99025553,0.99543625,0.93925744,1
0.9921904,0.9970445,0.9990729,0.9992433,0.98875684,1
0.80366325,0.83875275,0.87789464,0.9306083,0.70355374,1
0.21682999,0.19289634,0.0970922,0.0954565,0.32608935,0
0.00022526615,3.0417589e-06,1.7891422e-05,1.889824e-05,3.8476272e-10,0
0.94807225,0.79109776,0.9732934,0.9783869,0.74604,1
0.91731507,0.71068645,0.90000355,0.92202353,0.7961326,1
0.022501187,0.042984772,0.005057917,0.003540518,0.0004304065,0
0.86496603,0.766306,0.9724416,0.961007,0.773075,1
0.8655699,0.5601393,0.926548,0.92094004,0.74709034,1
0.73403716,0.91763306,0.41611925,0.3902242,0.38404548,0
0.8471393,0.8654681,0.95491344,0.97648686,0.8981021,1
0.99406904,0.99941003,0.999997,0.99759114,0.9884912,1
0.0038711724,0.05215429,0.0005148813,0.0013730929,0.0010108886,0
0.93945783,0.904086,0.98588365,0.98989606,0.95032734,1
0.8840883,0.54318285,0.98087114,0.9781977,0.9542189,1
0.010005609,0.027639508,0.023205511,0.019983154,0.38421714,0
0.96781343,0.7614574,0.9757309,0.96515065,0.95679307,1
0.98848444,0.9805846,0.9971464,0.9671386,0.9993893,1
0.018357469,0.082310624,0.018200051,0.020408116,0.3000854,0
0.00079546194,8.084773e-07,5.0794047e-06,3.7567384e-05,0.0010655716,0
0.021252474,0.16229978,0.00040159453,0.0009773322,0.15311053,0
0.9433235,0.9786572,0.99302316,0.97989297,0.84730154,1
0.46384427,0.61230344,0.6999627,0.71302533,0.4599009,1
0.9685732,0.77249557,0.9854449,0.9766667,0.905582,1
0.9667268,0.89153576,0.9454664,0.8800825,0.9237389,1
0.036679033,0.28304508,0.020430652,0.01632333,0.1878735,0
0.015188756,0.038291603,0.013153833,0.025984112,0.032258704,0
0.9329241,0.8062922,0.8424377,0.9300408,0.87975574,1
0.8209207,0.8031673,0.9041814,0.96602327,0.8719569,1
0.7191019,0.39485806,0.7027278,0.80806667,0.70937467,1
0.97755957,0.88295877,0.9957728,0.9966563,0.9383325,1
0.3205642,0.31943315,0.14291114,0.08359483,0.048334185,0
0.02032223,0.09545234,0.016503239,0.0076792417,0.2389495,0
0.0007928334,0.0064761336,0.0007930207,0.00046756063,0.004062126,0
0.77877605,0.75896156,0.80968744,0.9046422,0.8724346,1
0.84385747,0.7949866,0.91159695,0.9405349,0.9036887,1
0.9997106,0.99989283,0.99996984,0.99977,0.99999726,1
0.6432763,0.6868329,0.72524506,0.89592046,0.74992967,1
0.95261884,0.9018296,0.9665746,0.975087,0.9335093,1
0.41796935,0.41777685,0.79895407,0.7435553,0.7111727,1
0.40000117,0.5473351,0.5048008,0.5335792,0.7463311,0
0.97005,0.9698561,0.99438626,0.99655366,0.9734501,1
0.6362979,0.7031234,0.8768452,0.938478,0.65657294,1
0.98809415,0.9977471,0.9997451,0.9978206,0.99973625,1
0.47995472,0.49445367,0.77973515,0.63055533,0.58129156,1
0.052810147,0.09540543,0.068730906,0.027491655,0.084657475,0
0.8283387,0.8762715,0.9097629,0.97397465,0.8700679,1
0.98044544,0.8701864,0.96040165,0.97425336,0.9088958,1
0.89146364,0.8926234,0.9046202,0.93620723,0.7930812,1
0.23744546,0.19141136,0.03735761,0.049973212,0.11403463,0
0.0069283945,0.00478326,0.0020631412,0.010243931,8.969764e-05,0
0.34212145,0.53930116,0.10354932,0.1730971,0.51081157,0
0.9981311,0.9999887,0.99999416,0.9998114,0.99999917,1
0.9905259,0.9941513,0.9943356,0.99434304,0.9998939,1
0.7523466,0.5699009,0.90208864,0.8830276,0.85266954,1
0.79973894,0.81118166,0.74794376,0.7858012,0.2959396,1
0.03128477,0.012972933,0.0029070403,0.004369844,0.015846463,0
0.052315652,0.20332971,0.020616066,0.026757708,0.08540682,0
0.0027151906,0.06569565,0.0014946723,0.0066230656,0.09676375,0
0.9943548,0.9829207,0.99992216,0.999716,0.9959036,1
0.60508156,0.8777201,0.78491384,0.8430352,0.62106776,1
0.9872076,0.7599057,0.99705076,0.9996932,0.96844345,1
0.87608516,0.78141946,0.96989137,0.9613114,0.91244364,1
0.45980233,0.6931461,0.29626969,0.14377698,0.37939373,0
0.14045402,0.19516233,0.07748295,0.04443789,0.26003203,0
0.18602958,0.40023705,0.053857837,0.11089034,0.24604443,0
0.11752132,0.116665944,0.032476667,0.047397055,0.17375298,0
0.9976376,0.9995949,0.9998487,0.9994295,0.9801721,1
0.024750527,0.058362238,0.009559287,0.015807053,0.079722695,0
1.7942852e-05,1.8759818e-06,4.5279354e-05,0.0009523038,4.0905118e-08,0
0.6094983,0.31862208,0.75995547,0.88181955,0.549643,1
0.5087171,0.49421287,0.2616882,0.256214,0.31555173,0
0.8089167,0.6649959,0.86931354,0.9450141,0.7385277,1
0.63628757,0.45825684,0.24635683,0.3528043,0.592529,1
0.023761036,0.015949845,0.00010890168,0.0033992184,0.038944826,0
0.08380841,0.29112172,0.04314002,0.017264405,0.28722712,0
0.9999337,0.99999356,0.99994254,0.9999697,0.99997663,1
0.025800696,0.10642291,0.03630536,0.010620291,0.3328913,0
0.98732877,0.9955829,0.9998642,0.99965537,0.9985812,1
0.92050934,0.91531146,0.9996066,0.99837637,0.9837696,1
0.0669669,0.1245211,0.028440362,0.019512536,0.06569203,0
0.11044229,0.29945916,0.034350015,0.017183479,0.31313345,0
0.9569755,0.7338598,0.9655479,0.9845099,0.94016826,1
0.026273925,0.004766006,0.025022265,0.015676476,0.048119493,0
0.15536541,0.07111011,0.09605451,0.04523929,0.056302115,0
0.85484636,0.7073664,0.783043,0.9238792,0.8579443,1
0.07708803,0.025812138,0.020856123,0.066862844,0.06125684,0
0.0293231,0.21282154,0.013376949,0.025218898,0.044078436,0
0.18801376,0.32517546,0.02714678,0.013439396,0.19161606,0
0.6289536,0.58505327,0.85212505,0.8823046,0.6534192,1
0.25157753,0.37948608,0.24261475,0.23543411,0.36962473,0
0.029325735,0.18594046,0.004092248,0.0049149226,0.07548959,0
0.8691732,0.65828204,0.8246164,0.935123,0.85725504,1
0.9997172,0.9987018,0.9999999,0.99999964,0.9994,1
0.4056955,0.2398977,0.20998794,0.15305804,0.25245756,0
0.00047253136,0.0021813314,0.001108219,0.0008564338,0.00019125396,0
0.88836515,0.87951547,0.9586972,0.9766619,0.9076246,1
0.0073790434,0.010316355,0.009647429,0.0021498688,0.040937062,0
0.0068109785,0.016103849,0.00018247706,0.00022379692,0.0058148853,0
0.99088544,0.99885464,0.9993481,0.9990244,0.9997885,1
0.6353742,0.69899666,0.76865757,0.7749427,0.62941813,1
0.0139670735,0.0043456918,0.0061119096,0.04434391,0.043656703,0
0.31494486,0.27683765,0.13566501,0.106820665,0.3383419,0
0.000852593,3.1775115e-05,1.1398112e-05,0.00016946762,0.00015032898,0
0.104257174,0.17816953,0.11628599,0.0020124633,0.11260239,0
0.67335093,0.4802337,0.91361797,0.8964888,0.8615207,1
0.00023932058,0.0019802474,0.00012917773,0.0013288902,0.0006674646,0
0.08503549,0.073805,0.03508176,0.02581675,0.0033527634,0
0.732886,0.5586261,0.6804427,0.77499,0.69339097,1
0.39012426,0.30851737,0.08203837,0.11097644,0.28421086,0
0.20714696,0.07327202,0.7988803,0.8454027,0.58846194,1
0.054931667,0.19234395,0.026042284,0.012478324,0.08926691,0
0.0022723933,0.038857006,0.0043925345,0.008252004,0.04023855,0
0.96294683,0.7285245,0.91274446,0.9460427,0.94826776,1
0.9432921,0.86820525,0.95725405,0.97740585,0.79067934,1
0.98990065,0.95558697,0.99647063,0.99936074,0.9883835,1
0.82111263,0.7884629,0.67632365,0.6832317,0.84154886,1
0.15490024,0.30272526,0.064448684,0.024284512,0.1455181,0
0.009997743,0.028137648,0.0023990807,0.0013614433,0.00934344,0
0.004973382,0.008825329,9.248063e-05,0.001601739,0.00042692758,0
0.020574205,0.12264826,3.471931e-07,1.5311702e-05,0.5104264,0
0.7918461,0.6655228,0.87570477,0.9192952,0.4958047,1
0.8014556,0.46227664,0.9233004,0.9196092,0.73616385,1
0.035248358,0.013371727,0.0021500294,0.0046586376,0.1360164,0
0.99746287,0.9999757,1.0,0.99986947,1.0,1
0.012136127,0.016875923,0.051761284,0.0036840653,0.41856363,0
0.980207,0.98013055,0.99488455,0.9970293,0.95068717,1
0.00038976473,0.0034865672,0.000938016,0.0012090667,0.00098564,0
0.044283643,0.2767246,0.00035012304,0.0023102686,0.0042594057,0
0.64210397,0.22519973,0.9469803,0.9400902,0.06055302,1
0.05329626,0.37720612,0.010792587,0.019653657,0.05916995,0
0.03469516,0.2178849,0.008543834,0.027788667,0.025330799,0
0.5478667,0.56667644,0.23587368,0.23907652,0.73211837,0
0.034925297,0.05319225,0.07332704,0.03747421,0.017726582,0
0.11265051,0.39155066,0.100425184,0.055993155,0.10388,0
0.0372559,0.004423693,0.002545692,9.613588e-06,0.07762138,0
0.8871065,0.9491292,0.9617793,0.9522419,0.8167248,1
0.3835111,0.29188022,0.1565387,0.15733771,0.28379318,0
0.35718748,0.40636638,0.22624592,0.4490493,0.3577522,0
0.9976967,0.9995223,0.99923277,0.9982987,0.99693465,1
0.9124384,0.8170307,0.8758407,0.90739,0.7839607,1
0.62708354,0.78806716,0.39458242,0.4648518,0.6449807,0
0.96109754,0.8163647,0.976408,0.99469215,0.8459936,1
0.054055065,0.042871203,0.056608304,0.048216954,0.025235204,0
0.7106669,0.67676944,0.89763325,0.9320158,0.7682466,1
0.004166917,0.001591767,7.217514e-05,0.0065253796,0.00018937944,0
0.510454,0.6830639,0.6761021,0.58044463,0.6850143,0
0.8839185,0.75174433,0.6746463,0.7975994,0.8947703,1
0.00026999915,0.0024683573,7.627193e-06,0.0001503383,0.028235737,0
0.026066339,0.046230864,0.040028516,0.012740066,0.05736804,0
0.013169837,0.24089502,0.013476102,0.004965573,0.023263726,0
0.9620977,0.89045197,0.9631393,0.9934004,0.9526248,1
0.8936132,0.911316,0.9410989,0.9558281,0.8858864,1
0.42553914,0.39951557,0.053175636,0.08347188,0.50615466,0
0.9458871,0.8449874,0.9741256,0.9785859,0.95224714,1
0.8940989,0.90910774,0.90520996,0.94098705,0.86843383,1
0.40749195,0.55115026,0.2979638,0.22188753,0.14493741,0
0.99110353,0.99378467,0.99264365,0.9925524,0.9967746,1
0.053586796,0.0244865,0.009563075,0.0056430516,0.029241918,0
0.9105424,0.6271557,0.97621447,0.97030514,0.8988938,1
0.6927227,0.771858,0.71075016,0.771545,0.5820486,1
0.0069003114,0.13950035,0.033532668,0.02204032,0.1620096,0
0.945603,0.59925777,0.9992045,0.99937737,0.20382673,1
0.094556466,0.1581927,0.0030412136,0.034712393,0.2568892,0
0.92997295,0.8052628,0.93712395,0.9375421,0.84173894,1
0.79468703,0.80962163,0.8763042,0.9309914,0.7084013,1
0.992481,0.9537742,0.9964316,0.9995274,0.9852239,1
0.5839025,0.37442586,0.2237597,0.25598517,0.46952328,0
0.22535059,0.26478863,0.19261785,0.30017772,0.25175795,0
0.6152029,0.5924203,0.42557204,0.23367596,0.33810344,0
0.0003179692,0.00045694967,0.00022820536,0.0009979712,0.00014329169,0
0.037073936,0.054783043,0.025456164,0.02789385,0.08565827,0
0.017249558,0.003471893,0.0069107525,0.0010535371,0.01741655,0
0.01481493,7.287998e-05,9.165686e-05,0.0005372467,8.4924065e-21,0
0.005526704,0.00914965,5.9991904e-05,0.00010741951,0.000103620165,0
0.27417946,0.20537718,0.72272223,0.677855,0.5053715,1
0.18924394,0.15795904,0.7043668,0.6980061,0.6351912,1
0.50470454,0.52467424,0.9411207,0.96639043,0.76611763,1
0.9526179,0.8967111,0.9706296,0.9958917,0.94000906,1
0.36710978,0.5218299,0.3689842,0.39420053,0.36693993,0
0.9322567,0.8048453,0.8965408,0.9098905,0.8375981,1
0.0027686025,0.009969996,4.559528e-05,0.00024381983,0.005243759,0
0.00026339822,0.0030991237,0.000479914,0.001232577,4.954888e-05,0
0.9446489,0.86832553,0.9857635,0.9898932,0.9543404,1
0.0040835235,0.021506555,0.0070317937,0.0024906134,0.03551818,0
0.030782208,0.075885095,0.010793412,0.006840722,0.21929823,0
0.9653472,0.8478893,0.95734876,0.9747557,0.90463704,1
0.017053597,0.15869129,0.00091518596,0.01638923,0.03174916,0
0.8562928,0.33653083,0.9047602,0.7884759,0.557695,1
0.013832086,0.011083611,0.006728302,0.011357205,0.0020481308,0
7.294387e-05,0.00045804385,0.004740534,0.0015252446,1.5102854e-05,0
0.27338853,0.32030958,0.175373,0.17824142,0.15333793,0
0.97757167,0.93486917,0.97333217,0.9841165,0.98188835,1
0.8764913,0.6943438,0.95795107,0.9683185,0.710745,1
0.12821724,0.3467544,0.1903905,0.4027806,0.09434221,0
0.52486795,0.74778926,0.67899907,0.7531917,0.50541884,1
0.14135754,0.3347583,0.11072024,0.07637431,0.1475123,0
0.28363663,0.4276209,0.19719438,0.24921797,0.2722724,0
0.90270865,0.6537729,0.92494434,0.94505197,0.8922027,1
0.11623187,0.12400021,0.06577112,0.089132406,0.05491058,0
0.9550613,0.95478827,0.9817667,0.9854535,0.9655754,1
0.123581186,0.07825965,0.026245903,0.08402132,0.03573777,0
0.9763218,0.95601684,0.9961132,0.99547166,0.22508205,1
0.017236387,0.0075020273,0.0039918646,0.00054102915,0.007313155,0
0.023113163,0.15952893,0.016545735,0.003479089,0.022265675,0
0.1649705,0.15357016,0.1469359,0.07543729,0.26880655,0
0.00035068774,0.004156603,0.0022199876,0.00073876703,0.00028835752,0
0.9919722,0.73113847,0.9646877,0.968907,0.9343689,1
0.56117946,0.7202571,0.813196,0.83888775,0.7431783,1
0.0060647954,0.0022626442,1.0798883e-05,0.0020144053,0.68986404,0
0.08102401,0.008206305,0.017866468,0.015585125,0.04166122,0
0.002252864,0.0053643826,0.00018591866,0.00090275373,0.00064329343,0
0.9991623,0.9994823,0.9999988,0.9995559,0.9999254,1
0.9062003,0.51998425,0.9948114,0.98714703,0.8120215,1
0.60943604,0.7626381,0.87190795,0.8366842,0.8359982,1
0.9783369,0.9986273,0.9907506,0.9941782,0.98050493,1
0.86342746,0.6626238,0.4954093,0.6109322,0.65224576,0
0.33746994,0.19954427,0.054936174,0.15206115,0.1620519,0
0.955649,0.8478024,0.99371827,0.97454107,0.7522814,1
0.73212516,0.6796885,0.9283989,0.9531766,0.82045305,1
0.48270255,0.47766942,0.083672486,0.23669268,0.26435706,0
0.9434682,0.8499723,0.96023875,0.95860606,0.76905495,1
0.6351559,0.6468783,0.7522701,0.765506,0.78953564,1
0.031704202,0.030056251,0.03829443,0.00058573,0.004566682,0
0.5097973,0.6497572,0.31635275,0.16047268,0.5403726,0
0.9967932,0.9846414,0.99890935,0.9982293,0.99805695,1
0.5926426,0.9667839,0.9676923,0.984891,0.90374565,1
0.8961242,0.6922122,0.985216,0.99846435,0.9588936,1
0.99973017,0.999757,0.9999913,0.99998665,0.99999094,1
0.008852231,0.0145794405,0.00014182158,0.0035879023,0.01420721,0
0.52799183,0.5892462,0.90507704,0.89517874,0.5270465,1
0.13135602,0.13131608,0.023830812,0.035841342,0.3676315,0
0.9860962,0.95577276,0.9763898,0.9976029,0.9665462,1
0.8835586,0.77068853,0.97245824,0.97008365,0.7089013,1
0.20407403,0.40104228,0.12166939,0.16886804,0.27545318,0
0.0770515,0.3380054,0.042201623,0.0802123,0.15295222,0
0.04659059,0.10264724,0.0139428815,0.03373229,0.02505706,0
0.9613402,0.83527845,0.9392471,0.93545735,0.912266,1
0.024721593,0.034987655,0.020802377,0.012936957,0.028745199,0
0.484856,0.71315813,0.2715606,0.22761123,0.33367854,0
0.2760791,0.5715728,0.21082129,0.22075488,0.5374184,0
0.887381,0.9394102,0.9385436,0.98948205,0.99098176,1
0.5531048,0.44796583,0.5107663,0.518442,0.6752999,1
0.86633253,0.68595284,0.9154498,0.95485216,0.80504763,1
0.28148887,0.546241,0.20547296,0.158739,0.18426672,0
0.0069035664,0.036984406,0.0013798961,0.005962615,0.023036513,0
0.90176475,0.8260702,0.9673169,0.9559625,0.8533334,1
0.018238433,0.018121993,0.002733836,0.0002435868,0.096249655,0
0.953314,0.95914036,0.9964124,0.97319543,0.98271924,1
0.09177446,0.32567263,0.092111625,0.16277799,0.31313923,0
0.5119763,0.5644799,0.56976956,0.50064033,0.5026821,1
0.14232482,0.26308388,0.14965571,0.13292159,0.024621297,0
0.20126243,0.14826298,0.06674733,0.031974573,0.5677639,0
0.27330133,0.17030573,0.1483163,0.08277316,0.4706193,0
0.27630585,0.14833048,0.6921786,0.6018901,0.6704761,1
0.008413507,0.022587342,0.014012017,0.012052683,0.014766012,0
0.0007106111,0.0005759889,2.969522e-05,3.3502598e-05,1.6959824e-07,0
0.9373134,0.72229844,0.97048247,0.9800591,0.83490664,1
0.9662964,0.96035385,0.9874092,0.99353963,0.9825817,1
0.9140002,0.9262949,0.9713759,0.98391014,0.9288317,1
0.0027617798,0.018409045,0.004644667,0.0018285834,0.012265035,0
0.9935601,0.9477427,0.99999917,0.997445,0.9964238,1
0.19754906,0.22909118,0.10485719,0.056369927,0.23003754,0
0.01653327,0.084632725,0.021000817,0.0028889915,0.008122038,0
0.008811021,0.037190508,0.00010427914,0.007062438,0.008916822,0
0.7113582,0.6609932,0.81399244,0.83833206,0.8166451,1
0.0006137716,8.050018e-05,9.420157e-05,3.3001602e-06,2.327082e-09,0
0.59707826,0.6742014,0.7254095,0.77927816,0.72568476,1
0.9880283,0.9911341,0.99978185,0.9997075,0.99977446,1
0.8784486,0.58617413,0.8422105,0.9208034,0.8345264,1
0.25570694,0.476751,0.12017116,0.061924458,0.7932042,0
0.67401004,0.49398202,0.89803433,0.9007792,0.78299576,1
0.079663135,0.01757848,0.03612523,0.0036080265,0.0009992456,0
0.1513327,0.45106673,0.027288562,0.009979255,0.088761866,0
0.76786345,0.6739278,0.8166329,0.85276383,0.88617176,1
0.92999715,0.868052,0.9075413,0.95715773,0.9692649,1
0.9891009,0.9886352,0.99727243,0.9988832,0.9975085,1
0.18958268,0.22845341,0.023598326,0.08499727,0.111445785,0
0.0022924459,0.009205569,0.0031661717,0.0004927891,0.010709585,0
0.025341451,0.02431455,0.0012130383,0.0006315844,0.011847933,0
0.0025323394,0.003675906,0.0014584297,0.004836104,0.0010293728,0
0.011333634,0.013650312,0.010474541,0.0044551864,0.0010116864,0
0.008633311,0.04097511,0.0017444604,1.876595e-05,0.000155349,0
0.14539248,0.22304893,0.087408826,0.054383326,0.1204935,0
0.10591191,0.11852329,0.014340238,0.03593183,0.13910185,0
0.9021263,0.8669905,0.92204833,0.96351993,0.8695727,1
0.94351757,0.94804657,0.98604345,0.97718936,0.9626997,1
0.80732405,0.38170984,0.85105264,0.933989,0.69666016,1
0.19675751,0.28184974,0.09689405,0.07183254,0.37349892,0
0.04538488,0.3172939,0.019750591,0.054487046,0.23624255,0
0.85253847,0.7852633,0.95503306,0.9461427,0.89378744,1
0.36029667,0.5198816,0.65936184,0.6154616,0.68850565,1
0.46681732,0.15102543,0.4078216,0.4556236,0.48165515,1
0.12445743,0.18073994,0.070163205,0.047832966,0.091693684,0
0.97422534,0.86403763,0.98598826,0.9918344,0.9286936,1
0.0012533378,0.007782929,0.001399319,0.00037859948,0.01576933,0
0.46404395,0.71207494,0.16651303,0.25249943,0.47360054,0
0.7982305,0.77347964,0.92321604,0.9610023,0.4942728,1
0.036999464,0.06934943,0.052116714,0.030019319,0.028971441,0
0.020531196,0.006921541,0.0033173976,0.0061586862,0.0007917447,0
0.42643762,0.6611073,0.6679444,0.52248585,0.7232024,0
0.37519452,0.16509968,0.06797426,0.07795733,0.37292778,0
0.03882438,0.2803314,0.0103181265,0.0052430453,0.11554371,0
0.87745225,0.91919065,0.83540815,0.93238354,0.98615193,1
0.0030436127,0.012419715,0.0060171387,0.0036785349,0.032049254,0
0.9691988,0.8930794,0.95482856,0.9680563,0.93898356,1
0.96335155,0.95189565,0.9873598,0.9798577,0.7669662,1
0.03957802,0.08432232,0.002829283,0.0020775571,0.077845834,0
0.05363852,0.028399393,0.030454459,0.0056228056,0.03806789,0
0.48508272,0.556955,0.19368544,0.20444407,0.5207716,0
0.680052,0.7710452,0.8690685,0.8546789,0.7141309,1
0.2534931,0.27657798,0.04145564,0.049180273,0.15536377,0
0.9378321,0.85531664,0.9615932,0.98916876,0.8587808,1
0.26696885,0.3193232,0.21425162,0.15155636,0.4437247,0
0.89925957,0.7222249,0.81518143,0.8989206,0.8076382,1
0.08316912,0.2415105,0.07035326,0.09640184,0.26216894,0
0.91993624,0.9185176,0.9724265,0.9446526,0.89325607,1
0.31512,0.2641628,0.56569237,0.5713539,0.28910723,1
0.061209798,0.58761364,0.045697127,0.08256346,0.15739144,0
0.875202,0.8738845,0.9659068,0.98872805,0.8419221,1
0.029021611,0.07122755,0.03238836,0.043910414,0.28100768,0
0.7046155,0.5479582,0.8098064,0.8540132,0.6425148,1
0.9586951,0.7968873,0.9634181,0.9803668,0.93729883,1
0.09737395,0.18715146,0.04627162,0.026573021,0.23415592,0
0.08544109,0.17363866,0.051955227,0.020146783,0.046093367,0
0.8888138,0.8594032,0.9445688,0.9352075,0.8861431,1
0.9128431,0.8675403,0.9323368,0.97935414,0.95626575,1
0.018857181,0.22980063,0.002406508,0.0029843638,0.14934222,0
0.0018476738,0.0002774849,7.199429e-05,0.00015068015,0.0016246778,0
0.00051212,0.005244441,0.005409808,0.012015023,0.03473309,0
0.9097854,0.78047913,0.970282,0.9816178,0.80000705,1
0.93142134,0.9825239,0.99614275,0.9913016,0.9408634,1
0.98417103,0.99800485,0.99318045,0.99376005,0.999711,1
0.11821465,0.10854083,0.12344425,0.06259631,0.29632023,0
0.006077986,0.013663254,0.0014507966,0.00454702,0.029565608,0
0.89825463,0.8319544,0.94877595,0.9746532,0.8975246,1
0.280179,0.63515925,0.22593775,0.24976073,0.4991983,0
0.76408064,0.61113435,0.8494441,0.91282946,0.87364197,1
0.85378635,0.68942857,0.77600515,0.922265,0.8076354,1
0.08958091,0.21161735,0.030848535,0.02350265,0.7985786,0
0.9950387,0.9576324,0.9919958,0.99337703,0.9895809,1
0.04544398,0.11190865,0.0018336637,0.0032812904,0.045161795,0
0.055501062,0.3421704,0.017572684,0.008523665,0.34030858,0
0.040169127,0.062724344,0.024953326,0.056855034,0.14383666,0
0.35394588,0.6036917,0.22841474,0.30532244,0.46969995,0
0.59378475,0.43660495,0.4287796,0.5108471,0.42856318,0
0.6390923,0.36783725,0.56370825,0.5890554,0.50554156,1
0.8960346,0.75375617,0.95990866,0.98030865,0.89668936,1
0.96166074,0.93854016,0.9280111,0.96568996,0.8689202,1
0.98460037,0.9492155,0.9841532,0.9892145,0.9233635,1
0.055476572,0.011703141,0.042405568,0.058182787,0.15660515,0
0.17087038,0.24347399,0.07186316,0.019018708,0.4441759,0
0.4497289,0.5537811,0.55039996,0.53970265,0.47935176,0
0.45894215,0.47145414,0.32822537,0.5287042,0.4491555,0
0.29152516,0.5131429,0.18925391,0.17266022,0.2377448,0
0.12978174,0.23154539,0.065303445,0.05379883,0.057969265,0
0.08352675,0.055538572,0.14146782,0.016393019,0.03661011,0
0.004143191,0.04063277,0.0052886787,0.0135921715,0.115433484,0
0.18512432,0.172991,0.030778706,0.09365077,0.16962521,0
0.737117,0.7632997,0.95951504,0.9208373,0.82974374,1
0.11996292,0.12967028,0.04590947,0.15954968,0.00240207,0
0.056674805,0.1410871,0.05231162,0.02305914,0.23309676,0
0.7326531,0.6093106,0.5792952,0.8128224,0.53681725,0
0.9831434,0.77500665,0.9984055,0.99759287,0.9921267,1
0.20815602,0.3447107,0.21708304,0.08438854,0.20913176,0
0.0003566973,9.5176736e-05,8.676924e-06,8.4322106e-05,0.00039607234,0
0.82528883,0.7646244,0.7209019,0.72155267,0.3819298,1
0.05781671,0.12176195,0.15726802,0.1241093,0.39501104,0
0.9966922,0.9999641,0.9998386,0.9996969,0.9979412,1
0.97194797,0.77153236,0.89896506,0.9436909,0.94273245,1
0.08508493,0.04499867,0.0209263,0.013571626,0.017009858,0
0.045168083,0.39660847,0.28329384,0.16623661,0.34447426,0
0.43283555,0.51997066,0.5946699,0.58973277,0.6263054,1
0.9590462,0.853538,0.9721666,0.9702659,0.73025805,1
0.99788886,0.9959816,0.9758183,0.9967374,0.9992156,1
0.49000418,0.9103727,0.36815688,0.6500451,0.59702533,0
0.013037321,0.010393845,0.02134994,0.041968293,0.062332787,0
0.028516633,0.011581342,0.00856558,0.003406845,0.08772927,0
0.34349948,0.15472168,0.68239564,0.63715535,0.15782304,1
0.04815976,0.045862287,0.0657097,0.03485494,0.047624085,0
0.020106975,0.34722388,0.026004918,0.030491007,0.061387252,0
0.021213781,0.014915231,0.01256021,0.0057693585,0.0042185737,0
0.0008328977,0.0007364702,0.00043047336,0.0054548746,0.0013187445,0
0.45117614,0.2945371,0.17523825,0.31225735,0.36215147,1
0.9454377,0.9980908,0.99586993,0.9973252,0.959466,1
0.48364067,0.7589216,0.24901585,0.28561902,0.19644298,0
0.036449946,0.012620587,0.0048002736,5.5908215e-05,1.9189596e-05,0
0.8781797,0.8655238,0.955508,0.9688504,0.9398036,1
0.9629774,0.85561293,0.98698133,0.98926055,0.96320575,1
0.28926656,0.21196121,0.2877358,0.22050224,0.2747639,0
0.10314928,0.68633926,0.008771261,0.0055490304,0.14825292,0
0.873325,0.8568533,0.89463925,0.91630447,0.9428793,1
0.9198804,0.8978376,0.9247022,0.94755995,0.85956734,1
0.92416656,0.88264644,0.9753215,0.94987905,0.9253637,1
0.57430875,0.62452126,0.6042961,0.7485909,0.6621745,1
0.023023276,0.036477674,0.011355588,0.00047651067,0.031469587,0
0.8830173,0.84401596,0.99474263,0.973404,0.97464675,1
0.0003514237,6.199124e-05,0.00073190365,0.032757718,0.0004610458,0
0.17479339,0.22723404,0.0059057144,0.041071467,0.18511608,0
0.043596007,0.13704848,0.034070574,0.029252859,0.13008367,0
0.92035735,0.915469,0.80738884,0.9207493,0.86969966,1
0.8596267,0.7579441,0.98053086,0.9709012,0.93413824,1
0.71392965,0.702049,0.931868,0.96220434,0.7507872,1
0.9305401,0.64535,0.9440848,0.9378965,0.7311144,1
0.97424227,0.90961766,0.95252454,0.9858741,0.98151416,1
0.9905764,0.9648657,0.98577553,0.9955506,0.95754296,1
